id,utterance,label
ds10k-00517,Recommend resources for time management. (variant 1625),chat
ds10k-00518,Please point to the elevator button. (variant 1149),motion_query
ds10k-00519,Demonstrate how to tie a knot. (variant 51),motion_query
ds10k-00520,Step closer to the window. (variant 1138),motion_query
ds10k-00521,When was GPS discovered? (variant 102),chat
ds10k-00522,Bring me the marker. (variant 1666),motion_query
ds10k-00523,Stop moving and hold your position. (variant 55),motion_query
ds10k-00524,Can you explain quantum computing in simple terms?,chat
ds10k-00525,What should I know about project management step by step?,chat
ds10k-00526,Could you show me the elevator button in the hallway.,motion_query
ds10k-00527,What types of objects can you pick up?,chat
ds10k-00528,Follow me to the kitchen. (variant 1663),motion_query
ds10k-00529,Can you show me the exit sign in the classroom. (variant 1295),motion_query
ds10k-00530,Please show me the exit sign in the conference room.,motion_query
ds10k-00531,Show me how to sort the tools. (variant 88),motion_query
ds10k-00532,Rotate toward the audience. (variant 679),motion_query
ds10k-00533,Come closer.,motion_query
ds10k-00534,Can you recommend a book on artificial intelligence?,chat
ds10k-00535,Give me advice about personal finance. (variant 1134),chat
ds10k-00536,Explain calculus step by step.,chat
ds10k-00537,Can you move the charging dock to the classroom.,motion_query
ds10k-00538,Why is stress management important? (variant 969),chat
ds10k-00539,Help me understand game theory step by step.,chat
ds10k-00540,What is thermodynamics? (variant 1771),chat
ds10k-00541,Guide me through the charging station. (variant 1757),motion_query
ds10k-00542,Compare SQL and imitation learning for beginners.,chat
ds10k-00543,Where can I find information about organic chemistry?,chat
ds10k-00544,What should I know about computer vision with examples?,chat
ds10k-00545,What causes memory leaks? (variant 1830),chat
ds10k-00546,Turn to face the toolbox.,motion_query
ds10k-00547,Could you show me the drawer in the lab.,motion_query
ds10k-00548,Bring me the book. (variant 1054),motion_query
ds10k-00549,Can you move the marker to the workbench.,motion_query
ds10k-00550,How do you work?,chat
ds10k-00551,What should I know about photosynthesis in one paragraph?,chat
ds10k-00552,Could you move the whiteboard to the charging station.,motion_query
ds10k-00553,Please show me the door in the charging station.,motion_query
ds10k-00554,What is the difference between supervised learning and R?,chat
ds10k-00555,Blink your eyes rapidly.,motion_query
ds10k-00556,Explain robotics ethics step by step. (variant 227),chat
ds10k-00557,Help me understand urban planning briefly.,chat
ds10k-00558,What should I know about urban planning in one paragraph? (variant 1516),chat
ds10k-00559,Why is critical thinking important?,chat
ds10k-00560,Why is thermodynamics important? (variant 1452),chat
ds10k-00561,Could you move the door to the classroom. (variant 178),motion_query
ds10k-00562,Why is computer vision important? (variant 946),chat
ds10k-00563,What is sleep hygiene? (variant 460),chat
ds10k-00564,Can you write a poem for my friend?,chat
ds10k-00565,Help me understand game theory with examples.,chat
ds10k-00566,Can you explain world history in simple terms?,chat
ds10k-00567,Act out happiness. (variant 63),motion_query
ds10k-00568,Can you explain photosynthesis in simple terms?,chat
ds10k-00569,Recommend resources for renewable energy. (variant 1993),chat
ds10k-00570,Can you move the marker to the lobby.,motion_query
ds10k-00571,Place the trash bin near the door. (variant 913),motion_query
ds10k-00572,Bring me a glass of water from the kitchen.,motion_query
ds10k-00573,Could you show me the blue cup in the doorway.,motion_query
ds10k-00574,What are common mistakes in time management?,chat
ds10k-00575,Wave your left hand. (variant 1082),motion_query
ds10k-00576,Explain renewable energy with examples.,chat
ds10k-00577,Explain microeconomics for a beginner.,chat
ds10k-00578,What causes decision fatigue? (variant 1508),chat
ds10k-00579,Step closer to the fire extinguisher. (variant 994),motion_query
ds10k-00580,Perform a bow for me. (variant 1386),motion_query
ds10k-00581,move the chair to the lobby.,motion_query
ds10k-00582,Perform a clap for me.,motion_query
ds10k-00583,Guide me through the hallway.,motion_query
ds10k-00584,Grab the first aid kit with your right hand. (variant 1472),motion_query
ds10k-00585,How do I update your software?,chat
ds10k-00586,What is digital privacy? (variant 644),chat
ds10k-00587,Recommend resources for renewable energy. (variant 1947),chat
ds10k-00588,Could you show me the power switch in the kitchen.,motion_query
ds10k-00589,Tell me a story about a distant galaxy.,chat
ds10k-00590,Stay where you are. (variant 164),motion_query
ds10k-00591,Please point at the fire extinguisher.,motion_query
ds10k-00592,Help me understand cryptography step by step.,chat
ds10k-00593,Can you show me the marker in the classroom.,motion_query
ds10k-00594,Can you show me the trash bin in the kitchen. (variant 395),motion_query
ds10k-00595,Put the power switch on the table. (variant 1848),motion_query
ds10k-00596,Why is operating systems important? (variant 831),chat
ds10k-00597,How can I learn machine learning?,chat
ds10k-00598,move the blue cup to the parking area. (variant 1834),motion_query
ds10k-00599,Can you explain computer vision in simple terms? (variant 1911),chat
ds10k-00600,Help me understand project management briefly.,chat
ds10k-00601,Summarize the history of digital privacy. (variant 1024),chat
ds10k-00602,What is the difference between NoSQL and Python?,chat
ds10k-00603,When was the printing press discovered? (variant 1137),chat
ds10k-00604,move the laptop to the lab.,motion_query
ds10k-00605,Place the charging dock near the door.,motion_query
ds10k-00606,Pick up the book.,motion_query
ds10k-00607,Lower your both hands slowly. (variant 1211),motion_query
ds10k-00608,Could you move the elevator button to the parking area.,motion_query
ds10k-00609,Follow me to the lab. (variant 1483),motion_query
ds10k-00610,Step forward two paces.,motion_query
ds10k-00611,Can you calculate the tip on a $45 bill?,chat
ds10k-00612,When was the airplane discovered?,chat
ds10k-00613,Describe the main ideas behind project management. (variant 686),chat
ds10k-00614,Guide me through the kitchen. (variant 1793),motion_query
ds10k-00615,I need help with vaccines for my homework.,chat
ds10k-00616,Tell me about world history.,chat
ds10k-00617,Walk alongside me.,motion_query
ds10k-00618,What is personal finance? (variant 46),chat
ds10k-00619,Why is robotics ethics important? (variant 1590),chat
ds10k-00620,Act out tiredness.,motion_query
ds10k-00621,Recommend resources for vaccines. (variant 360),chat
ds10k-00622,I need help with natural language processing for my homework.,chat
ds10k-00623,Help me understand probability in detail.,chat
ds10k-00624,What should I know about public speaking briefly?,chat
ds10k-00625,Tell me a fun fact about dolphins.,chat
ds10k-00626,Shake your head if you disagree. (variant 314),motion_query
ds10k-00627,show me the toolbox in the lab.,motion_query
ds10k-00628,What is meditation? (variant 2116),chat
ds10k-00629,Bring me that book.,motion_query
ds10k-00630,Please point to the book. (variant 1617),motion_query
ds10k-00631,Please show me the laptop in the hallway.,motion_query
ds10k-00632,Lower your right arm slowly. (variant 599),motion_query
ds10k-00633,Can you point to the whiteboard.,motion_query
ds10k-00634,Turn toward the first aid kit.,motion_query
ds10k-00635,Can you show me the laptop in the conference room.,motion_query
ds10k-00636,Explain time management for a beginner.,chat
ds10k-00637,Act out tiredness. (variant 1899),motion_query
ds10k-00638,Can you solve this math problem: 3x + 7 = 22?,chat
ds10k-00639,Lead the way to the exit.,motion_query
ds10k-00640,Can you show me the plant in the lab.,motion_query
ds10k-00641,Stay where you are. (variant 272),motion_query
ds10k-00642,Explain vaccines for a beginner. (variant 1124),chat
ds10k-00643,Why is game theory important?,chat
ds10k-00644,Explain nutrition .,chat
ds10k-00645,How many sensors do you have?,chat
ds10k-00646,Help me understand human anatomy briefly.,chat
ds10k-00647,Pick up the power switch.,motion_query
ds10k-00648,Turn toward the fire extinguisher. (variant 868),motion_query
ds10k-00649,Turn left at the corner.,motion_query
ds10k-00650,Summarize the history of linguistics. (variant 219),chat
ds10k-00651,Describe the plot of the movie Inception.,chat
ds10k-00652,Compare reinforcement learning and FTP for beginners.,chat
ds10k-00653,Show me how to scan the QR code. (variant 1672),motion_query
ds10k-00654,Slide the paper across the desk.,motion_query
ds10k-00655,Bring me the laptop. (variant 1306),motion_query
ds10k-00656,Can you explain quantum computing?,chat
ds10k-00657,What are the benefits of urban planning? (variant 1178),chat
ds10k-00658,Can you move the chair to the doorway. (variant 1366),motion_query
ds10k-00659,Explain calculus for a beginner.,chat
ds10k-00660,Explain the difference between AI and machine learning.,chat
ds10k-00661,What is the difference between reinforcement learning and FTP?,chat
ds10k-00662,Can you show me the book in the hallway.,motion_query
ds10k-00663,Can you help me plan a trip?,chat
ds10k-00664,Demonstrate how to use this tool.,motion_query
ds10k-00665,How does calculus work?,chat
ds10k-00666,Recommend resources for climate change. (variant 2154),chat
ds10k-00667,Why do cats purr?,chat
ds10k-00668,Can you show me the plant in the conference room.,motion_query
ds10k-00669,show me the window in the kitchen.,motion_query
ds10k-00670,Help me understand nutrition step by step.,chat
ds10k-00671,What should I know about probability ? (variant 711),chat
ds10k-00672,Place the window near the door. (variant 1093),motion_query
ds10k-00673,What should I know about human anatomy in detail? (variant 550),chat
ds10k-00674,Lower your both hands slowly. (variant 23),motion_query
ds10k-00675,Can you do a short bow? (variant 197),motion_query
ds10k-00676,Guide me through the doorway. (variant 1613),motion_query
ds10k-00677,Pick up the fallen pen.,motion_query
ds10k-00678,I need help with machine learning for my homework. (variant 1789),chat
ds10k-00679,Explain digital privacy with examples.,chat
ds10k-00680,Give me advice about public speaking. (variant 237),chat
ds10k-00681,How do I meditate correctly?,chat
ds10k-00682,What are the benefits of personal finance?,chat
ds10k-00683,I need help with machine learning for my homework. (variant 1191),chat
ds10k-00684,Recommend resources for linear algebra. (variant 107),chat
ds10k-00685,Raise your hand. (variant 960),motion_query
ds10k-00686,Please move the book to the charging station.,motion_query
ds10k-00687,Tell me about nutrition. (variant 2120),chat
ds10k-00688,Wave hello to the guests.,motion_query
ds10k-00689,Pick up the plant. (variant 263),motion_query
ds10k-00690,Pick up the pencil from the floor.,motion_query
ds10k-00691,What is machine learning? (variant 391),chat
ds10k-00692,What should I know about database design in detail? (variant 1401),chat
ds10k-00693,What are the benefits of compilers? (variant 511),chat
ds10k-00694,I need help with game theory for my homework. (variant 593),chat
ds10k-00695,Recommend resources for stress management.,chat
ds10k-00696,I have a headache. What should I take?,chat
ds10k-00697,What is robotics ethics? (variant 2024),chat
ds10k-00698,What causes overfitting? (variant 588),chat
ds10k-00699,Turn toward the whiteboard.,motion_query
ds10k-00700,Where can I find information about evolution? (variant 885),chat
ds10k-00701,Guide me through the workbench.,motion_query
ds10k-00702,Do you have any tips for public speaking?,chat
ds10k-00703,Turn toward the trash bin.,motion_query
ds10k-00704,Lower your head slowly. (variant 347),motion_query
ds10k-00705,Place the door near the door. (variant 49),motion_query
